200.736	128
202.596	242.031
204.453	150.063
206.312	270.094
208.169	176.126
210.025	122.157
211.883	212.189
213.739	126.22
215.594	302.252
217.449	228.283
219.303	106.315
221.158	194.346
223.011	76.3777
224.865	208.409
226.718	194.441
228.568	142.472
230.42	216.504
232.272	210.535
234.122	330.567
235.973	214.598
237.824	140.63
239.672	178.661
241.52	186.693
243.37	324.724
245.217	202.756
247.064	216.787
248.912	216.819
250.758	236.85
252.604	190.882
254.449	166.913
256.294	214.945
258.139	242.976
259.983	93.0078
261.827	199.039
263.668	243.07
265.512	277.102
267.354	165.134
269.195	199.165
271.037	181.197
272.878	203.228
274.718	187.26
276.557	207.291
278.397	201.322
280.235	277.354
282.073	189.385
283.913	173.417
285.75	209.448
287.586	195.48
289.423	209.511
291.259	285.543
293.094	153.574
294.929	159.606
296.764	195.637
298.597	235.669
300.431	215.7
302.264	203.732
304.096	243.763
305.929	211.795
307.759	239.826
309.592	231.858
311.422	203.889
313.253	231.921
315.082	135.952
316.911	177.984
318.739	152.015
320.57	138.047
322.397	232.078
324.225	268.11
326.052	230.141
327.878	232.173
329.702	162.204
331.528	176.236
333.354	220.267
335.179	270.299
337.002	298.33
338.826	152.362
340.648	196.393
342.472	226.424
344.293	224.456
346.116	152.488
347.937	210.519
349.757	234.551
351.577	208.582
353.398	296.613
355.217	250.645
357.036	130.676
358.855	254.708
360.673	262.74
362.49	160.771
364.306	144.802
366.122	266.834
367.939	242.865
369.753	226.897
371.569	110.928
373.385	260.96
375.198	230.991
377.011	135.023
378.825	239.054
380.637	289.086
382.449	171.117
384.262	199.149
386.073	217.18
387.884	255.211
389.694	259.243
391.504	173.275
393.313	261.306
395.123	327.338
396.929	271.369
398.738	185.401
400.546	279.432
402.354	167.463
404.159	251.495
405.966	247.527
407.771	133.558
409.577	223.59
411.381	289.621
413.185	175.653
414.988	241.684
416.793	253.715
418.595	299.747
420.397	257.778
422.199	211.81
424.001	265.842
425.802	209.873
427.601	267.904
429.401	209.936
431.201	309.967
433.001	241.999
434.798	234.03
436.597	198.062
438.393	124.094
440.192	268.125
441.988	172.156
443.783	208.188
445.58	268.219
447.375	164.251
449.17	230.282
450.964	162.314
452.758	212.345
454.551	182.377
456.344	218.408
458.137	162.44
459.929	252.471
461.719	278.502
463.511	228.534
465.302	260.565
467.091	226.597
468.882	236.629
470.67	214.66
472.46	228.692
474.247	302.723
476.034	256.754
477.821	202.786
479.61	278.817
481.396	212.849
483.182	186.881
484.967	222.912
486.752	250.944
488.535	280.975
490.319	355.007
492.103	367.038
493.887	251.069
495.668	235.101
497.451	309.132
499.232	201.164
501.014	305.195
502.794	223.227
504.573	281.258
506.355	269.29
508.134	249.321
509.912	247.353
511.69	253.384
513.468	301.416
515.246	207.447
517.023	263.479
518.799	273.51
520.576	199.542
522.35	203.573
524.126	351.604
525.901	313.636
527.674	253.668
529.449	205.699
531.221	247.731
532.993	191.762
534.767	223.793
536.538	261.825
538.309	311.856
540.08	263.888
541.85	319.919
543.62	203.951
545.39	285.983
547.159	216.014
548.928	284.045
550.696	174.077
552.463	196.108
554.23	256.14
555.996	238.171
557.763	260.203
559.528	136.235
561.294	226.266
563.059	186.297
564.822	262.329
566.588	258.361
568.351	220.392
570.114	304.423
571.876	286.455
573.638	304.486
575.4	126.518
577.159	374.549
578.92	364.581
580.681	220.612
582.442	292.644
584.2	278.675
585.959	322.707
587.717	290.738
589.474	244.77
591.232	364.801
592.989	290.833
594.745	236.864
596.5	304.896
598.256	330.927
600.013	308.958
601.765	262.99
603.519	395.022
605.273	323.053
607.027	259.085
608.78	277.116
610.531	257.148
612.284	243.179
614.034	273.21
615.786	227.242
617.536	299.273
619.287	303.305
621.036	309.336
622.784	429.368
624.532	323.399
626.28	337.431
628.028	305.462
629.775	319.494
631.522	309.525
633.269	319.557
635.015	365.588
636.759	363.62
638.504	311.651
640.247	257.683
641.992	309.715
643.735	367.746
645.479	339.777
647.221	423.809
648.962	291.84
650.706	305.872
652.446	393.903
654.187	293.935
655.927	275.966
657.667	349.998
659.404	402.029
661.144	306.061
662.882	272.092
664.621	388.124
666.357	374.155
668.095	348.187
669.831	238.218
671.568	342.25
673.302	310.281
675.037	358.313
676.771	394.344
678.507	368.376
680.241	336.407
681.974	342.438
683.707	350.47
685.439	378.502
687.169	304.533
688.901	410.564
690.633	296.596
692.362	360.627
694.093	440.659
695.823	374.69
697.552	328.722
699.279	414.753
701.009	406.785
702.736	456.816
704.463	356.848
706.19	458.879
707.916	332.911
709.642	388.942
711.367	360.974
713.092	411.005
714.817	435.037
716.54	413.069
718.264	381.1
719.988	429.131
721.71	387.163
723.431	429.194
725.154	405.225
726.875	353.257
728.595	415.289
730.317	433.32
732.036	461.352
733.756	433.383
735.475	437.415
737.193	301.446
738.91	393.478
740.628	397.509
742.345	489.541
744.063	437.572
745.778	531.604
747.494	443.635
749.209	539.667
750.923	509.698
752.639	559.73
754.352	393.761
756.065	521.792
757.778	411.824
759.49	433.856
761.202	443.887
762.914	419.918
764.625	459.95
766.337	397.981
768.045	422.013
769.756	418.044
771.466	446.076
773.174	390.107
774.883	450.139
776.591	394.17
778.297	448.202
780.004	402.233
781.712	386.265
783.418	362.296
785.124	342.328
786.829	378.359
788.534	536.391
790.237	410.422
791.941	394.454
793.645	358.485
795.346	362.517
797.05	322.548
798.751	376.58
800.453	408.611
802.154	372.643
803.854	498.674
805.556	388.706
807.255	466.737
808.954	412.768
810.653	448.8
812.351	444.832
814.049	396.863
815.745	408.895
817.443	450.926
819.14	420.958
820.835	490.989
822.531	473.02
824.226	523.052
825.921	597.083
827.615	503.115
829.308	549.146
831.001	561.178
832.694	477.21
834.386	563.241
836.078	425.272
837.77	503.304
839.461	477.335
841.152	555.367
842.841	471.398
844.531	499.43
846.22	551.461
847.909	467.493
849.597	503.524
851.286	479.556
852.973	525.587
854.659	525.619
856.346	513.65
858.031	571.682
859.717	489.713
861.402	453.745
863.087	437.776
864.772	519.808
866.454	475.839
868.138	463.871
869.82	389.902
871.503	521.933
873.184	495.965
