400.424	-127.324
404.669	-64.6587
408.909	222.446
413.143	298.181
417.374	239.28
421.6	144.584
425.822	62.3799
430.039	275.728
434.253	169.244
438.461	19.0078
442.664	17.4883
446.866	90.2832
451.06	75.2881
455.251	39.498
459.437	20.0093
463.619	102.219
467.798	60.2993
471.97	-10.1128
476.139	-116.993
480.303	47.9775
484.464	80.3462
488.619	163.45
492.771	172.044
496.916	216.06
501.057	254.7
505.196	491.91
509.329	597.024
513.458	489.269
517.583	369.165
521.704	554.116
525.82	474.379
529.931	310.259
534.037	354.456
538.14	285.342
542.238	327.166
546.332	366.083
550.422	187.462
554.506	532.382
558.587	515.323
562.663	406.465
566.734	398.301
570.802	433.413
574.863	324.497
578.922	126.781
582.978	153.796
587.027	47.9619
591.073	194.573
595.112	136.58
599.148	193.032
603.18	276.34
607.209	290.991
611.231	169.042
615.25	126.731
619.265	175.784
623.274	203.573
627.279	-95.5117
631.281	-3.35059
635.278	83.7803
639.27	193.584
643.258	194.444
647.243	195.749
651.222	187.039
655.195	431.916
659.166	445.12
663.131	269.841
667.093	240.097
671.051	282.988
675.001	320.752
678.949	305.435
682.894	138.843
686.835	87.0869
690.769	165.744
694.7	-30.083
698.626	48.3232
702.548	-13.0439
706.465	11.5176
710.378	105.308
714.287	36.0205
718.192	107.86
722.09	94.4609
725.986	232.823
729.879	86.8076
733.766	131.433
737.647	239.198
741.526	135.181
745.4	205.296
749.268	120.173
753.133	455.055
756.994	443.647
760.851	404.151
764.701	392.699
768.547	254.586
772.389	20.1992
776.23	-44.4951
780.063	-9.78418
783.893	72.3926
787.719	76.5527
791.541	7.95898
795.356	-111.931
799.168	-0.716797
802.977	67.8994
806.781	1.12012
810.58	111.744
814.375	70.8887
818.162	87.0117
821.95	147.017
825.732	244.917
829.509	147.792
833.282	225.353
837.05	264.651
840.814	253.251
844.575	87.751
848.33	58.5508
852.079	192.157
855.825	233.023
859.568	198.447
863.307	146.612
867.04	135.392
870.769	138.007
874.493	165.897
878.214	179.893
881.93	196.432
885.642	180.957
889.35	381.157
893.053	286.969
896.751	307.916
900.445	395.789
904.134	364.838
907.821	453.239
911.503	-12.9707
912.036	-90.7773
915.893	30.543
919.749	-64.1055
923.602	58.4385
927.45	97.5498
931.291	76.3135
935.131	247.417
938.965	345.149
942.797	180.561
946.624	299.867
950.447	152.194
954.267	186.19
958.081	235.233
961.891	173.573
965.697	117.407
969.498	2.16309
973.298	70.3652
977.092	86.2441
980.881	196.266
984.668	202.442
988.45	91.4648
992.226	508.167
996.001	453.05
999.772	1826.71
1003.54	2043.62
1007.3	561.579
1011.06	443.839
1014.81	263.887
1018.56	115.032
1022.31	22.2793
1026.05	357.319
1029.78	460.58
1033.52	414.145
1037.24	341.599
1040.97	320.058
1044.69	262.912
1048.41	150.054
