400.424	-136.604
404.669	-131.798
408.909	35.0713
413.143	-14.8887
417.374	-6.61133
421.6	84.6279
425.822	68.9131
430.039	153.063
434.253	-77.2354
438.461	22.5449
442.664	117.905
446.866	109.264
451.06	-238.409
455.251	-36.252
459.437	26.7002
463.619	-14.3613
467.798	-15.8584
471.97	-71.8789
476.139	-70.1406
480.303	286.388
484.464	79.8281
488.619	68.0313
492.771	-106.131
496.916	182.328
501.057	-47.6455
505.196	252.571
509.329	-70.5605
513.458	150.795
517.583	-107.622
521.704	366.111
525.82	80.8613
529.931	61.8828
534.037	-228.994
538.14	-227.624
542.238	-163.335
546.332	-102.121
550.422	-249.067
554.506	-177.666
558.587	-151.178
562.663	-41.6582
566.734	-293.653
570.802	-203.096
574.863	-63.2129
578.922	52.3027
582.978	56.6729
587.027	-46.248
591.073	-87.7666
595.112	-54.7617
599.148	2.23828
603.18	-226.931
607.209	-33.085
611.231	-14.2656
615.25	59.1436
619.265	180.973
623.274	-52.5195
627.279	-88.1865
631.281	-37.667
635.278	-124.77
639.27	-54.9775
643.258	123.326
647.243	-55.8926
651.222	129.953
655.195	136.06
659.166	2.20996
663.131	-27.2793
667.093	23.9082
671.051	38.2061
675.001	-4.78027
678.949	56.7881
682.894	121.937
686.835	-34.8076
690.769	-95.0488
694.7	-70.1934
698.626	-57.6328
702.548	182.712
706.465	-44.2393
710.378	9.39648
714.287	-48.709
718.192	4.07617
722.09	30.1992
725.986	-139.637
729.879	-93.0117
733.766	129.963
737.647	214.299
741.526	203.953
745.4	361.953
749.268	162.613
753.133	103.1
756.994	113.354
760.851	3.48242
764.701	-23.125
768.547	-36.1133
772.389	-142.652
776.23	-114.707
780.063	-102.286
783.893	-44.7617
787.719	-116.938
791.541	-103.268
795.356	-113.813
799.168	-148.426
802.977	32.3008
806.781	-61.1133
810.58	-224.695
814.375	72.8242
818.162	109.223
821.95	113.791
825.732	20.8086
829.509	114.072
833.282	72.0293
837.05	-28.6934
840.814	-71.5234
844.575	-100.854
848.33	10.248
852.079	21.0469
855.825	36.7012
859.568	32.3848
863.307	-85.0137
867.04	-153.387
870.769	-10.6914
874.493	105.76
878.214	49.8145
881.93	-98.6953
885.642	-12.1211
889.35	164.904
893.053	107.375
896.751	154.865
900.445	23.2578
904.134	179.621
907.821	185.068
911.503	215.982
912.036	210.232
915.893	-109.42
919.749	-37.5293
923.602	138.18
927.45	-66.1328
931.291	191.877
935.131	-94.8379
938.965	97.6934
942.797	-4.16016
946.624	-234.963
950.447	-14.3926
954.267	48.5449
958.081	43.1738
961.891	-48.2637
965.697	-206.357
969.498	41.668
973.298	90.5762
977.092	-136.334
980.881	-125.739
984.668	-122.299
988.45	-188.078
992.226	60.9199
996.001	422.592
999.772	1961.69
1003.54	2020.91
1007.3	733.276
1011.06	332.039
1014.81	118.492
1018.56	-85.7529
1022.31	-69.5996
1026.05	90.9473
1029.78	290.504
1033.52	279.698
1037.24	-23.5439
1040.97	208.63
1044.69	-171.91
1048.41	78.4746
1052.12	10.0762
