30.3255	2864
32.2261	3459.72
34.1264	4035.44
36.0262	4559.16
37.9278	4900.88
39.8269	4972.59
41.7256	5078.31
43.6239	5366.03
45.5218	5769.75
47.4193	6413.47
49.3165	7255.19
51.2111	8248.91
53.1075	9662.63
55.0035	11052.3
56.897	12706.1
58.7922	14297.8
60.687	15449.5
62.5794	16081.2
64.4735	16014.9
66.365	15832.7
68.2562	15798.4
70.1491	15756.1
72.0396	15805.8
73.9296	15879.5
75.8192	15803.3
77.7085	16123
79.5974	15908.7
81.4859	15902.4
83.374	15632.1
85.2618	15517.8
87.1491	15103.6
89.0361	15043.3
90.9206	15085
92.8068	14850.7
94.6926	14718.4
96.576	14928.2
98.4611	14835.9
100.344	14895.6
102.228	14961.3
104.11	14825
105.991	14798.8
107.874	14706.5
109.755	14582.2
111.635	14389.9
113.515	14457.6
115.395	14227.3
117.274	14207.1
119.153	13944.8
121.031	13976.5
122.909	14074.2
124.787	13953.9
126.662	13869.7
128.539	13929.4
130.415	13821.1
132.289	13896.8
134.165	13998.5
136.038	13864.3
137.913	13810
139.786	13835.7
141.658	13799.4
143.53	13923.1
145.403	13706.8
147.274	13934.6
149.145	13634.3
151.015	13634
152.885	13415.7
154.755	13533.4
156.624	13537.2
158.492	13522.9
160.359	13410.6
162.227	13470.3
164.094	13316
165.96	13297.8
167.826	13369.5
169.691	13413.2
171.557	13272.9
173.421	13296.6
175.286	13296.3
177.149	13294.1
179.011	13381.8
180.874	13251.5
182.735	13197.2
184.599	13156.9
186.46	13212.7
188.32	13010.4
190.179	12980.1
192.039	13029.8
193.898	12983.5
195.757	12943.3
197.616	12865
199.472	5080.69
201.331	5221.77
203.186	5261.86
205.043	5251.96
206.898	5275.96
208.753	5502.9
210.609	5370.07
212.463	5162.79
214.316	5230.72
216.169	5193.24
218.022	5295.54
219.874	5261.77
221.726	5267.85
223.577	5239.84
225.428	5387.34
227.279	5397.94
229.13	5450.11
230.977	5481.37
232.827	5475.15
234.676	5500.91
236.523	5564.96
238.372	5536.26
240.218	5489.61
242.064	5452.58
243.911	5515.85
245.756	5384.35
247.601	5373.29
249.445	5363.28
251.289	5357.25
